Order_ID,Item_ID,Artist_ID,User_ID,Time_ID,Location_ID,Quantity,Gross_Rev,Bandcamp_Cut,Artist_Revenue
1599689349.68138&//interceptingpattern.bandcamp.com/album/the-encounter-morphed,ITM-3AF766F2,ART-226AE6A7,USR-203,20200909,LOC-0B3B97FA,1,8.26,1.24,7.02
1599689351.21734&//washedout.bandcamp.com/merch/paracosm-cream-t-shirt,ITM-677B830F,ART-2720ABD3,USR-184,20200909,LOC-0B3B97FA,1,15.0,1.5,13.5
1599689354.56625&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-123,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689361.70524&//spiraltrax.bandcamp.com/album/nerso-middle-mode-deep-blue-hippy-cat-remix-spit219-spiral-trax,ITM-75190C26,ART-97070758,USR-401,20200909,LOC-8BCC25C9,1,1.18,0.18,1.0
1599689364.71928&//harpsona.bandcamp.com/track/breathe,ITM-0D9B0A3B,ART-DDD8C1C9,USR-255,20200909,LOC-EFAD7ABB,1,2.0,0.3,1.7
1599689368.0495&//lukeabbottmusic.bandcamp.com/album/translate,ITM-DECCBE4E,ART-46CEEE11,USR-294,20200909,LOC-0B3B97FA,1,10.39,1.56,8.83
1599689371.51994&//manticora.bandcamp.com/album/to-live-to-kill-to-live,ITM-77513449,ART-7971F8DD,USR-280,20200909,LOC-0B3B97FA,1,11.8,1.77,10.030000000000001
1599689371.70909&//jenswartout.bandcamp.com/album/again,ITM-13DB2D9F,ART-6D820992,USR-325,20200909,LOC-0B3B97FA,1,20.0,3.0,17.0
1599689377.28613&//humanbydefault.bandcamp.com/track/fairouz-li-beirut-bedouin-2020-tribute-rework,ITM-D5ACE40C,ART-B9500F36,USR-372,20200909,LOC-C582DEC9,1,2.6,0.39,2.21
1599689377.29925&//sichtexot.bandcamp.com/track/kauf,ITM-AB306503,ART-D775ECF8,USR-98,20200909,LOC-5F02F088,1,1.18,0.18,1.0
1599689378.68729&//lobec.bandcamp.com/track/5am-nostalgia,ITM-5F33A1E4,ART-3B295B93,USR-198,20200909,LOC-EFAD7ABB,1,1.95,0.29,1.66
1599689382.65534&//battlelore.bandcamp.com/album/doombound,ITM-9623DCB7,ART-5FE85CA0,USR-470,20200909,LOC-0B3B97FA,1,11.8,1.18,10.620000000000001
1599689385.55698&//georgianettleton.bandcamp.com/album/danny-boy-instrumental-harmony-sheet-music-for-fiddle-duet-or-trio,ITM-D396E6D9,ART-5DAE231E,USR-395,20200909,LOC-0B3B97FA,1,1.95,0.29,1.66
1599689385.88882&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-240,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689393.49685&//seventhsounds.bandcamp.com,ITM-28225299,ART-12E67AAC,USR-144,20200909,LOC-7885444A,1,34.5,5.18,29.32
1599689396.40578&//aesoprock.bandcamp.com/album/spirit-world-field-guide,ITM-E7F497DB,ART-EC49A94B,USR-97,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689396.56923&//djudju2.bandcamp.com/track/wurk,ITM-CA6556D2,ART-885F5DD8,USR-201,20200909,LOC-5435C69E,1,1.0,0.15,0.85
1599689398.68366&//blackbirdraum.bandcamp.com/merch/dill-witch-shirt,ITM-8DFDC328,ART-A86EA2FD,USR-124,20200909,LOC-0B3B97FA,1,15.0,1.5,13.5
1599689401.16271&//jennylapp.bandcamp.com/album/lake-demos,ITM-7EDA2373,ART-FB6FC6D4,USR-187,20200909,LOC-0B3B97FA,1,19.0,2.85,16.15
1599689402.77114&//lomelda.bandcamp.com/album/hannah,ITM-CEE6A913,ART-C5CC70AD,USR-326,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689404.25306&//aqeelaadam.bandcamp.com/album/hollow-moon,ITM-6F6C4F4D,ART-B5088905,USR-464,20200909,LOC-0B3B97FA,1,1.0,0.1,0.9
1599689412.81443&//trepanationrecordings.bandcamp.com/album/trepanned-volume-one,ITM-B184B08E,ART-0486C50B,USR-349,20200909,LOC-0B3B97FA,1,25.98,2.6,23.38
1599689412.82562&//panosigma.bandcamp.com/track/fox-the-fox-precious-little-diamond-panosigma-edit,ITM-2D9D71B1,ART-832CF551,USR-259,20200909,LOC-7885444A,1,1.42,0.21,1.21
1599689413.6571&//necrot.bandcamp.com/album/mortal,ITM-AD759615,ART-349DA9D2,USR-148,20200909,LOC-5435C69E,1,6.99,1.05,5.94
1599689417.4399&//against-all-logic.bandcamp.com/track/now-u-got-me-hooked,ITM-46846737,ART-B8E0DB11,USR-252,20200909,LOC-5F02F088,1,1.0,0.15,0.85
1599689419.28014&//icube.bandcamp.com/track/gastro-funk,ITM-57AAC663,ART-98D0A54F,USR-443,20200909,LOC-0D149B90,1,1.77,0.27,1.5
1599689420.02582&//badtimerecords.bandcamp.com/album/ska-against-racism,ITM-19F805A2,ART-35FC5629,USR-420,20200909,LOC-0B3B97FA,1,1.0,0.15,0.85
1599689422.21014&//officialastarinite.bandcamp.com/album/stereo-waltz,ITM-BF64611E,ART-9C79AF85,USR-403,20200909,LOC-12470FE4,1,7.0,1.05,5.95
1599689424.44711&//bienvenuerecordings.bandcamp.com/album/city-of-dreams,ITM-AD20331E,ART-02E19A9A,USR-346,20200909,LOC-5435C69E,1,6.08,0.91,5.17
1599689428.49323&//joeyweisenberg.bandcamp.com/album/nigunim-vol-vii-songs-of-ascent,ITM-8CD85024,ART-19FF8F43,USR-451,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689430.17932&//smartsworld.bandcamp.com/album/who-needs-smarts-anyway,ITM-8AE0FADB,ART-8DDF025C,USR-147,20200909,LOC-8BCC25C9,1,20.36,2.04,18.32
1599689431.67637&//denguedenguedengue.bandcamp.com/album/fiebre,ITM-196A5FE6,ART-6F0BEE0A,USR-148,20200909,LOC-0B3B97FA,1,7.01,1.05,5.96
1599689436.13067&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-352,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689436.67323&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-199,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689436.67812&//opolopo.bandcamp.com/album/the-grit,ITM-A863BD8A,ART-DD176114,USR-308,20200909,LOC-0B3B97FA,1,6.5,0.98,5.52
1599689439.12652&//kaizengameworks.bandcamp.com/album/paradise-killer-original-soundtrack,ITM-383B8628,ART-ABBEE0C5,USR-489,20200909,LOC-0B3B97FA,1,11.69,1.75,9.94
1599689440.16727&//marcelosahea.bandcamp.com/album/plet-rax,ITM-D11156D0,ART-345ACBA5,USR-417,20200909,LOC-FC9FDF08,1,17.71,2.66,15.05
1599689442.59536&//wldv.bandcamp.com/track/the-residents-diskomo-wldv-edit,ITM-548A5D94,ART-09BEFEAD,USR-424,20200909,LOC-0B3B97FA,1,1.18,0.18,1.0
1599689446.02337&//nyp-records.bandcamp.com/album/global-riddims-volume-3,ITM-94DC7A77,ART-F931E32A,USR-128,20200909,LOC-7885444A,1,1.18,0.18,1.0
1599689446.14577&//actress.bandcamp.com/album/karma-desire,ITM-6D753BBA,ART-3A51B9F8,USR-39,20200909,LOC-0B3B97FA,1,31.18,3.12,28.06
1599689447.82598&//summerlesskeep.bandcamp.com/album/the-illithid-demo,ITM-B2C05EE6,ART-28780C21,USR-338,20200909,LOC-0B3B97FA,1,3.0,0.45,2.55
1599689447.82985&//seanschafianski.bandcamp.com/album/breath-of-fire-iii-remastered-tracks,ITM-0E8AFEC1,ART-06D9470D,USR-360,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689448.15451&//ufohawaii.bandcamp.com/album/the-residents-resifted,ITM-92B7898D,ART-60435D42,USR-129,20200909,LOC-0B3B97FA,1,1.18,0.18,1.0
1599689452.24103&//kaizengameworks.bandcamp.com/album/paradise-killer-original-soundtrack,ITM-383B8628,ART-ABBEE0C5,USR-267,20200909,LOC-7885444A,1,12.99,1.95,11.040000000000001
1599689452.84851&//secretrecords.bandcamp.com/album/new-bobuck-hardy-fox-nineteen-sixty-seven-2017-solo-residents-sr24,ITM-CF4E4D15,ART-9828C235,USR-476,20200909,LOC-0B3B97FA,1,8.0,1.2,6.8
1599689452.89285&//rankatan.bandcamp.com/track/billie-eilish-ilomilo-ran-katan-remix,ITM-8CA6A514,ART-8BE63877,USR-441,20200909,LOC-7885444A,1,1.45,0.22,1.23
1599689453.38891&//graz.bandcamp.com/merch/partyline-tee,ITM-94896DB2,ART-CA7668A0,USR-473,20200909,LOC-0B3B97FA,1,30.0,3.0,27.0
1599689453.52673&//graz.bandcamp.com/merch/plz-rave-from-home-tee-pre-order,ITM-CB53B9E1,ART-CA7668A0,USR-434,20200909,LOC-0B3B97FA,1,30.0,3.0,27.0
1599689453.68843&//graz.bandcamp.com/merch/plz-rave-from-home-swag-bag,ITM-EF5F4389,ART-CA7668A0,USR-151,20200909,LOC-0B3B97FA,1,25.0,2.5,22.5
1599689455.15705&//badtimerecords.bandcamp.com/album/ska-against-racism,ITM-19F805A2,ART-35FC5629,USR-415,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689458.39188&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-478,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689459.73061&//mixcult.bandcamp.com/album/a-cosmic-dreams,ITM-5179BE53,ART-DA6A729E,USR-298,20200909,LOC-0B3B97FA,1,4.72,0.71,4.01
1599689459.92406&//tsuioku-circuit.bandcamp.com/album/scarlet-system,ITM-1D1F4B97,ART-7230EA46,USR-99,20200909,LOC-82A9E4D2,1,1.88,0.28,1.5999999999999999
1599689461.87535&//nostoppingepoch.bandcamp.com/album/encounters,ITM-89FAA524,ART-D5D00ABE,USR-263,20200909,LOC-0B3B97FA,1,3.9,0.58,3.32
1599689463.16579&//blackbirdraum.bandcamp.com/album/swidden,ITM-4DE1E462,ART-A86EA2FD,USR-252,20200909,LOC-0B3B97FA,1,8.0,0.8,7.2
1599689469.03199&//flexxseal.bandcamp.com/track/leaving-ringworld,ITM-6C289937,ART-A008865B,USR-144,20200909,LOC-AE417185,1,1.77,0.27,1.5
1599689470.19877&//sweettime.bandcamp.com/merch/sweet-time-vinyl-bundle,ITM-37B32EC4,ART-D015DAF7,USR-346,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689470.64402&//sweettime.bandcamp.com/album/sweet-time-rnr-comp,ITM-A0147F22,ART-D015DAF7,USR-112,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689475.45516&//bluehour909.bandcamp.com/track/front-d-dan-remix-2,ITM-BD99D415,ART-E560DC5C,USR-60,20200909,LOC-AE417185,1,1.77,0.27,1.5
1599689477.76496&//elpeche.bandcamp.com,ITM-96986E37,ART-FCE01768,USR-369,20200909,LOC-DC634E20,1,9.0,1.35,7.65
1599689479.06784&//smooveturrell.bandcamp.com/album/it-aint-working-remixes,ITM-146DC98C,ART-F66C6545,USR-2,20200909,LOC-5F02F088,1,1.95,0.29,1.66
1599689479.13413&//smooveturrell.bandcamp.com/album/elgin-towers-remixes,ITM-31ACFF3C,ART-F66C6545,USR-385,20200909,LOC-5F02F088,1,1.95,0.29,1.66
1599689479.34237&//eisel.bandcamp.com/album/take-care,ITM-7F2E9BBE,ART-E7024CF5,USR-304,20200909,LOC-0B3B97FA,1,100.0,15.0,85.0
1599689481.61133&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-254,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689484.36049&//bedouine.bandcamp.com/track/thirteen,ITM-C9C15D36,ART-A5B7EBAB,USR-140,20200909,LOC-0B3B97FA,1,1.0,0.15,0.85
1599689484.68714&//allthemwitches.bandcamp.com/album/nothing-as-the-ideal,ITM-595EB011,ART-9707F439,USR-453,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689485.54488&//goatprayerrecords.bandcamp.com/album/seven-inches-of-hell-the-complete-collection,ITM-4606B746,ART-3C1A838F,USR-37,20200909,LOC-7885444A,1,20.79,2.08,18.71
1599689489.53559&//ebalunga.bandcamp.com/album/dreams,ITM-A1AF6991,ART-E18C4A6A,USR-160,20200909,LOC-EFAD7ABB,1,8.26,1.24,7.02
1599689490.51418&//tvgirl.bandcamp.com/album/french-exit,ITM-95A77F5A,ART-09DBD3DC,USR-9,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689491.86108&//totalementsublime.bandcamp.com/album/totalement-sublime,ITM-B522BE68,ART-E28B52A9,USR-233,20200909,LOC-5435C69E,1,15.19,1.52,13.67
1599689493.39404&//gaborszabo.bandcamp.com/album/1969,ITM-4D855669,ART-E18C4A6A,USR-99,20200909,LOC-EFAD7ABB,1,10.0,1.5,8.5
1599689497.11598&//coastalhaze.bandcamp.com/album/international-wafter,ITM-DC969C31,ART-2F0713AC,USR-147,20200909,LOC-0B3B97FA,1,5.2,0.78,4.42
1599689499.64127&//astarinitengp.bandcamp.com/album/here-lies,ITM-4BFBFE6E,ART-9C79AF85,USR-304,20200909,LOC-12470FE4,1,8.0,1.2,6.8
1599689500.25632&//dillydally.bandcamp.com/track/gender-role,ITM-9506DAB8,ART-512CFF83,USR-208,20200909,LOC-0B3B97FA,1,1.52,0.23,1.29
1599689501.81891&https://music.dandywarhols.com/album/warhol-wednesday-endless-live-album,ITM-C75784F8,ART-72171BB9,USR-131,20200909,LOC-8BCC25C9,1,10.0,1.5,8.5
1599689501.87879&//keller-label.bandcamp.com/album/metalacid,ITM-C2023176,ART-37AF8919,USR-404,20200909,LOC-5F02F088,1,7.08,1.06,6.02
1599689503.58957&//zealandardor.bandcamp.com/album/wake-of-a-nation-ep,ITM-8E843553,ART-4DF35725,USR-152,20200909,LOC-0B3B97FA,1,19.49,1.95,17.54
1599689506.11547&//blastrecords.bandcamp.com/album/25-7,ITM-3904AE84,ART-1D01C419,USR-54,20200909,LOC-0B3B97FA,1,17.71,2.66,15.05
1599689506.17009&//blastrecords.bandcamp.com/album/daily-dose,ITM-DD90520C,ART-0C4B2EE0,USR-120,20200909,LOC-0B3B97FA,1,17.71,2.66,15.05
1599689506.30001&//blastrecords.bandcamp.com/album/highko-selective-mood,ITM-8E1A7212,ART-1464EC2D,USR-161,20200909,LOC-0B3B97FA,1,4.72,0.71,4.01
1599689506.73195&//wettuna.bandcamp.com/album/eaud-to-a-fake-bookie-vol-2,ITM-8FE6289E,ART-34350A1A,USR-408,20200909,LOC-0B3B97FA,1,11.0,1.65,9.35
1599689506.74432&//blastrecords.bandcamp.com/album/highko-2nd-dose,ITM-7A2B621C,ART-0C4B2EE0,USR-116,20200909,LOC-0B3B97FA,1,17.71,2.66,15.05
1599689508.00021&//leonvynehall.bandcamp.com/album/nothing-is-still,ITM-26D413D6,ART-EE5DA88A,USR-75,20200909,LOC-7885444A,1,22.09,2.21,19.88
1599689508.10583&//laptitefumee.bandcamp.com/album/la-ptite-fum-e-thunderbird,ITM-00F14797,ART-884E9F10,USR-113,20200909,LOC-82A9E4D2,1,12.98,1.95,11.030000000000001
1599689508.36825&//lascafeteras.bandcamp.com/merch/no-fronteras-tee-black,ITM-40312240,ART-09B201F4,USR-456,20200909,LOC-0B3B97FA,1,30.0,3.0,27.0
1599689517.07574&//themissionuk.bandcamp.com/album/resurrection-best-of,ITM-9D52CFEF,ART-25D813BA,USR-420,20200909,LOC-910955A9,1,7.0,1.05,5.95
1599689517.46026&//40ozrecords.bandcamp.com/album/swopom-ep,ITM-6F3F167A,ART-54C33362,USR-422,20200909,LOC-0B3B97FA,1,5.0,0.75,4.25
1599689518.70236&//jaydiggs.bandcamp.com/track/w-a-p-funk,ITM-DAEF2B14,ART-0AF3F923,USR-104,20200909,LOC-0B3B97FA,1,2.0,0.3,1.7
1599689521.81642&//dappytkeys.bandcamp.com/track/rest-3,ITM-55276C10,ART-362EA7F9,USR-340,20200909,LOC-0B3B97FA,1,2.29,0.34,1.95
1599689523.49616&//rupertoxlade.bandcamp.com/album/in-return-2,ITM-3B08DCAB,ART-AF1651B0,USR-254,20200909,LOC-7885444A,1,9.09,1.36,7.7299999999999995
1599689524.04575&//xozmusic.bandcamp.com/album/xoz004-fifth-force,ITM-75D9EA3D,ART-D9F3EC02,USR-227,20200909,LOC-0D149B90,1,5.9,0.88,5.0200000000000005
1599689524.05773&//xozmusic.bandcamp.com/track/h-ggur,ITM-EA221A43,ART-941D0A20,USR-112,20200909,LOC-0D149B90,1,1.77,0.27,1.5
1599689524.23059&//tallblackguy.bandcamp.com/album/tall-black-guy-x-craig-mack-flavor-in-ya-ear-remix,ITM-EF74947D,ART-977AB935,USR-473,20200909,LOC-5F02F088,1,2.6,0.39,2.21
1599689524.27879&//xozmusic.bandcamp.com/track/slurp-gurken-marinn,ITM-7BF0CD4E,ART-5133BB97,USR-99,20200909,LOC-0D149B90,1,5.31,0.8,4.51
1599689524.69084&//xozmusic.bandcamp.com/track/confusion,ITM-54894E44,ART-7D7824BE,USR-153,20200909,LOC-0D149B90,1,1.77,0.27,1.5
1599689526.14523&//sonormusiceditions.bandcamp.com/album/il-dio-sotto-la-pelle-ost,ITM-9B939355,ART-A60E32E4,USR-349,20200909,LOC-0D149B90,1,35.41,3.54,31.869999999999997
1599689526.39627&//bslade.bandcamp.com/album/the-london-letters,ITM-4EF81462,ART-E1827CA0,USR-402,20200909,LOC-0B3B97FA,1,20.0,3.0,17.0
1599689526.55218&//death.bandcamp.com/merch/halloween-classic-logo-pullover-hoodie,ITM-B1F3D00E,ART-6097F89E,USR-384,20200909,LOC-0B3B97FA,1,37.0,3.7,33.3
1599689526.75428&//sonormusiceditions.bandcamp.com/album/lingua-dargento-original-soundtrack,ITM-E78ED8F5,ART-8CAB1B09,USR-366,20200909,LOC-0D149B90,1,29.51,2.95,26.560000000000002
1599689526.97485&//sonormusiceditions.bandcamp.com/album/alessandro-alessandroni,ITM-E78ED8F5,ART-E3AA9CDE,USR-338,20200909,LOC-0D149B90,1,35.41,3.54,31.869999999999997
1599689529.73623&//krsmix.bandcamp.com/track/fallen,ITM-95B67A21,ART-005663B0,USR-194,20200909,LOC-7885444A,1,0.5,0.08,0.42
1599689532.3013&//werendia.bandcamp.com,ITM-D8704B17,ART-EE83253A,USR-310,20200909,LOC-0D149B90,1,1.0,0.15,0.85
1599689532.86327&//highriseukg.bandcamp.com/album/flattrax-flat1-highrise-ollie-rant,ITM-652D4607,ART-CEEC6921,USR-163,20200909,LOC-7885444A,1,3.9,0.58,3.32
1599689534.9489&//e-mantra-altar.bandcamp.com/album/raining-lights-24bits,ITM-05D23810,ART-5FC949A5,USR-208,20200909,LOC-0B3B97FA,1,10.0,1.0,9.0
1599689536.77116&//dillydally.bandcamp.com/album/candy-mountain,ITM-9F0A517D,ART-512CFF83,USR-445,20200909,LOC-0B3B97FA,1,1.52,0.23,1.29
1599689539.66735&//nicklurwick.bandcamp.com/album/clandestine-tramp,ITM-568F5050,ART-63CF4283,USR-169,20200909,LOC-0B3B97FA,1,30.0,4.5,25.5
1599689546.73575&//desolatorblacklion.bandcamp.com/album/sermon-of-apathy,ITM-572E98BA,ART-8AC7EF66,USR-484,20200909,LOC-8BCC25C9,1,15.34,1.53,13.81
1599689548.96829&//tallblackguy.bandcamp.com/album/we-rollin-for-you-main-remixes,ITM-F341C771,ART-977AB935,USR-161,20200909,LOC-5F02F088,1,3.0,0.45,2.55
1599689551.70475&//mogwai.bandcamp.com/album/2018,ITM-84DDFB34,ART-B5A275FD,USR-68,20200909,LOC-7885444A,1,25.98,3.9,22.080000000000002
1599689553.30143&//tvgirl.bandcamp.com/album/french-exit,ITM-95A77F5A,ART-09DBD3DC,USR-289,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689556.18552&//greenbaywax.bandcamp.com/album/gbw-010-equinox-the-theme-ep-12-vinyl-limited-pre-order,ITM-A8ADE1E0,ART-F140CE6D,USR-398,20200909,LOC-7885444A,1,14.29,1.43,12.86
1599689556.19228&//greenbaywax.bandcamp.com/album/3agic-02-dwarde-x-tim-reaper-12-vinyl-limited-pre-order,ITM-BFACD978,ART-F140CE6D,USR-277,20200909,LOC-7885444A,1,14.29,1.43,12.86
1599689556.56167&//greenbaywax.bandcamp.com/album/3agic-03-kid-lib-x-mr-sensi-12-vinyl-limited-pre-order,ITM-15E05226,ART-F140CE6D,USR-304,20200909,LOC-7885444A,1,14.29,1.43,12.86
1599689559.37084&//amandapalmer.bandcamp.com/track/its-a-fire,ITM-F135A1D5,ART-73D37961,USR-404,20200909,LOC-0B3B97FA,1,5.0,0.75,4.25
1599689563.05911&//klassewrecks.bandcamp.com/track/conquest,ITM-9FA8E033,ART-0200F916,USR-384,20200909,LOC-0D149B90,1,2.36,0.35,2.01
1599689565.24106&//regainrecords.bandcamp.com/album/det-besegrade-lifvet,ITM-3EF3AA1A,ART-F21C79F9,USR-392,20200909,LOC-EFAD7ABB,1,22.71,2.27,20.44
1599689565.4177&//teenagemenopause.bandcamp.com/album/iii,ITM-11A066FA,ART-D1B7E2F2,USR-135,20200909,LOC-82A9E4D2,1,18.89,1.89,17.0
1599689565.76434&//teenagemenopause.bandcamp.com/album/victoire-chose,ITM-03964DAC,ART-C8F04AF0,USR-195,20200909,LOC-82A9E4D2,1,23.61,2.36,21.25
1599689569.10034&//laptitefumee.bandcamp.com/album/la-ptite-fum-e-owl-rising,ITM-E5D4B3AF,ART-884E9F10,USR-401,20200909,LOC-82A9E4D2,1,12.98,1.95,11.030000000000001
1599689569.27205&//scentedpoultice.bandcamp.com/album/water-shots,ITM-386C354F,ART-BD2AD355,USR-128,20200909,LOC-0B3B97FA,1,1.0,0.15,0.85
1599689570.88788&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-33,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689571.04568&//noage.bandcamp.com/album/goons-be-gone,ITM-C8E52563,ART-70D28D17,USR-176,20200909,LOC-0B3B97FA,1,9.0,1.35,7.65
1599689572.07819&//soulsupremerecords.bandcamp.com/album/check-the-rhime-lyrics-to-go-2,ITM-867F126A,ART-918C05B4,USR-460,20200909,LOC-5F02F088,1,2.36,0.35,2.01
1599689572.55549&//yeskabeatzcrew.bandcamp.com,ITM-4A5FB31C,ART-CC068F73,USR-443,20200909,LOC-0B3B97FA,1,40.0,6.0,34.0
1599689572.95687&//gusandiggy.bandcamp.com/merch/nothing-conquers-t-shirt,ITM-75E434C8,ART-7AFDFB77,USR-371,20200909,LOC-8BCC25C9,1,25.45,2.54,22.91
1599689574.36336&//itsyourunhappybirthday.bandcamp.com/album/mondchateau,ITM-884F247D,ART-CD50F873,USR-470,20200909,LOC-0D149B90,1,11.8,1.77,10.030000000000001
1599689575.50377&//ninjasexparty.bandcamp.com/album/under-the-covers-volume-ii,ITM-9A162169,ART-B59DD127,USR-375,20200909,LOC-7FA3B767,1,10.0,1.5,8.5
1599689575.58839&//ninjasexparty.bandcamp.com/album/under-the-covers,ITM-BA716429,ART-B59DD127,USR-22,20200909,LOC-7FA3B767,1,10.0,1.5,8.5
1599689575.81632&//ninjasexparty.bandcamp.com/album/under-the-covers-vol-iii,ITM-FD94B281,ART-B59DD127,USR-238,20200909,LOC-7FA3B767,1,10.0,1.5,8.5
1599689575.94138&//maral.bandcamp.com/album/push,ITM-92D5859B,ART-23F4EB0F,USR-158,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689579.19224&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-38,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689585.17906&//mtrproject.bandcamp.com/album/mtr-project-ep,ITM-6D96D199,ART-E3A11D2E,USR-230,20200909,LOC-0B3B97FA,1,6.0,0.9,5.1
1599689587.79917&//dillydally.bandcamp.com/album/alexander,ITM-B7A71D87,ART-512CFF83,USR-365,20200909,LOC-0B3B97FA,1,1.52,0.23,1.29
1599689595.65652&//equipment.bandcamp.com/album/madrigal,ITM-44A26898,ART-9CCDA2D5,USR-51,20200909,LOC-0B3B97FA,1,15.0,1.5,13.5
1599689601.47816&//vjsilver1.bandcamp.com/track/silver-pozzoli-around-my-dream-rmx,ITM-EFA14C9D,ART-2F4B6B69,USR-438,20200909,LOC-7885444A,1,2.36,0.35,2.01
1599689602.13363&//basementtapesmaine.bandcamp.com/album/apis-mailfiore-mokujikigyo,ITM-C722ECF1,ART-042954A0,USR-264,20200909,LOC-0B3B97FA,1,7.0,0.7,6.3
1599689602.20934&//basementtapesmaine.bandcamp.com/album/basement-tapes-volume-two,ITM-1008AC3E,ART-596D7DF6,USR-283,20200909,LOC-0B3B97FA,1,5.0,0.5,4.5
1599689604.85899&//worldofpaint.bandcamp.com/track/cousins-birthday-party,ITM-4BC27471,ART-24B1F774,USR-27,20200909,LOC-7885444A,1,1.18,0.18,1.0
1599689609.47602&//fortunecookieclub.bandcamp.com/album/les-chansons-de-la-gloire,ITM-6F976C11,ART-17D782C2,USR-226,20200909,LOC-5435C69E,1,3.8,0.57,3.23
1599689609.50784&//stroomtv.bandcamp.com/track/lidojums-uz-sauli,ITM-EA728F68,ART-D31E8A4A,USR-277,20200909,LOC-7885444A,1,1.18,0.18,1.0
1599689614.71968&//isolar.bandcamp.com/track/born-of-the-jackal,ITM-7D62F6AF,ART-ACA2C1C2,USR-286,20200909,LOC-7885444A,1,1.3,0.2,1.1
1599689616.66676&//newretrowave.bandcamp.com/track/avenger,ITM-074AFEDA,ART-6A1E61BD,USR-97,20200909,LOC-0B3B97FA,1,1.29,0.19,1.1
1599689618.46805&//badtimerecords.bandcamp.com/album/ska-against-racism,ITM-19F805A2,ART-35FC5629,USR-284,20200909,LOC-0B3B97FA,1,1.0,0.15,0.85
1599689619.18226&//garlabanklubmuzikk.bandcamp.com/album/dj-zvonimir-true-garlabian-klub-muzikk,ITM-2BA92F3D,ART-1989C468,USR-367,20200909,LOC-5F02F088,1,0.59,0.09,0.5
1599689620.54644&//bellerophonrecords.bandcamp.com/track/ride-to-paradise-vintage-version,ITM-1F5E3A36,ART-9C45B88C,USR-448,20200909,LOC-7885444A,1,1.18,0.18,1.0
1599689622.36126&//tvgirl.bandcamp.com/album/french-exit,ITM-95A77F5A,ART-09DBD3DC,USR-481,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689622.44589&https://music.badelephant.co.uk/merch/shineback-t-shirt,ITM-658CFC97,ART-267A7D35,USR-453,20200909,LOC-7885444A,1,12.99,1.3,11.69
1599689625.1229&//emrecords.bandcamp.com/track/summer-jam,ITM-5CC5F76A,ART-339B6FC9,USR-317,20200909,LOC-7885444A,1,3.77,0.57,3.2
1599689625.52672&//cheekymusicgroup.bandcamp.com/album/breaks-n-pieces-vol-2,ITM-144C5B2E,ART-0486C50B,USR-304,20200909,LOC-0B3B97FA,1,7.8,1.17,6.63
1599689625.60821&//cheekymusicgroup.bandcamp.com/album/breaks-n-pieces-vol-1,ITM-5C74E300,ART-0486C50B,USR-147,20200909,LOC-0B3B97FA,1,7.8,1.17,6.63
1599689626.12676&//m-r-m.bandcamp.com/album/the-visionary,ITM-9B5F6825,ART-62686B52,USR-4,20200909,LOC-0D149B90,1,11.8,1.77,10.030000000000001
