_id,art_url,item_type,utc_date,country_code,track_album_slug_text,country,slug_type,amount_paid_fmt,item_price,item_description,art_id,url,amount_paid,releases,artist_name,currency,album_title,amount_paid_usd,package_image_id,amount_over_fmt,item_slug,addl_count
1599689791.35083&//indianwells.bandcamp.com/album/new-ruins,https://f4.bcbits.com/img/0021216756_37.jpg,p,1599689791.35083,gb,,United Kingdom,a,£12,12.0,"12"" Heavyweight EP Vinyl - with Special Art Print Insert",,//indianwells.bandcamp.com/album/new-ruins,12.0,,Indian Wells,GBP,New Ruins,15.59,21216756.0,,,
1599689794.3871&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689794.3871,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689795.05599&//sheofficial.bandcamp.com/album/harvest,https://f4.bcbits.com/img/a2002750417_7.jpg,a,1599689795.05599,us,,United States,a,$4,0.0,Harvest,2002750417.0,//sheofficial.bandcamp.com/album/harvest,4.0,,she,USD,,4.0,,$4,,
1599689795.21225&//sheofficial.bandcamp.com/album/aspire,https://f4.bcbits.com/img/a1626590631_7.jpg,a,1599689795.21225,us,,United States,a,$9,9.0,Aspire,1626590631.0,//sheofficial.bandcamp.com/album/aspire,9.0,,she,USD,,9.0,,,,
1599689796.73701&//babanaga.bandcamp.com/merch/baba-naga-robe,https://f4.bcbits.com/img/0006005564_37.jpg,p,1599689796.73701,fr,,France,p,£10,10.0,Baba Naga Robe,,//babanaga.bandcamp.com/merch/baba-naga-robe,10.0,,Baba Naga,GBP,,12.99,6005564.0,,,
1599689797.13581&//art-e-fax.bandcamp.com/album/downfall-of-the-nemesis,https://f4.bcbits.com/img/a2175770510_7.jpg,a,1599689797.13581,gb,,United Kingdom,a,£5,5.0,Downfall of the Nemesis,2175770510.0,//art-e-fax.bandcamp.com/album/downfall-of-the-nemesis,5.0,,Trinity Carbon,GBP,,6.5,,,,
1599689800.81161&//tennisdj.bandcamp.com/album/dj-kicks-dj-tennis,https://f4.bcbits.com/img/a3423092264_7.jpg,a,1599689800.81161,de,,Germany,a,€10,10.0,DJ-Kicks (DJ Tennis),3423092264.0,//tennisdj.bandcamp.com/album/dj-kicks-dj-tennis,10.0,,DJ Tennis,EUR,,11.8,,,,
1599689803.50941&//footprint-project.bandcamp.com/album/leggi-leggi,https://f4.bcbits.com/img/0011952606_37.jpg,p,1599689803.50941,de,,Germany,a,€19,19.0,Limited Edition 12'' Vinyl (180 g),,//footprint-project.bandcamp.com/album/leggi-leggi,19.0,,Footprint Project,EUR,Leggi Leggi!,22.43,11952606.0,,,
1599689803.87739&//omunit.bandcamp.com/album/ambient-breakbeat-sample-pack,https://f4.bcbits.com/img/a3583880235_7.jpg,a,1599689803.87739,pt,,Portugal,a,£16,16.0,Ambient Breakbeat Sample Pack,3583880235.0,//omunit.bandcamp.com/album/ambient-breakbeat-sample-pack,16.0,,Om Unit,GBP,,20.79,,,,
1599689804.69018&//bokitproduction.bandcamp.com/merch/t-shirt-white-rum-the-bolokos,https://f4.bcbits.com/img/0021404201_37.jpg,p,1599689804.69018,fr,,France,p,€15,15.0,"T-shirt ""White Rum"" The Bolokos",,//bokitproduction.bandcamp.com/merch/t-shirt-white-rum-the-bolokos,15.0,,Bokit Production,EUR,,17.71,21404201.0,,,
1599689804.70775&//thebeverlycrushers.bandcamp.com/merch/vinyl-sick-bay-t-shirt-combo,https://f4.bcbits.com/img/0020713475_37.jpg,p,1599689804.70775,us,,United States,p,$35,35.0,Vinyl + Sick Bay T-shirt combo,,//thebeverlycrushers.bandcamp.com/merch/vinyl-sick-bay-t-shirt-combo,35.0,,The Beverly Crushers,USD,,35.0,20713475.0,,,
1599689806.10775&//wristroll.bandcamp.com/album/immaculate-inadequacy,https://f4.bcbits.com/img/a4029355302_7.jpg,a,1599689806.10775,us,,United States,a,$10,7.0,Immaculate Inadequacy,4029355302.0,//wristroll.bandcamp.com/album/immaculate-inadequacy,10.0,,wristroll,USD,,10.0,,$3,,
1599689811.75698&//bloodshotrecords.bandcamp.com/album/pandemophenia,https://f4.bcbits.com/img/a0678581517_7.jpg,a,1599689811.7569802,us,,United States,a,$10,10.0,Pandemophenia,678581517.0,//bloodshotrecords.bandcamp.com/album/pandemophenia,10.0,,Bloodshot Records,USD,,10.0,,,,
1599689812.38839&//molekul.bandcamp.com/album/lets-dance-ep-mlkl021,https://f4.bcbits.com/img/0021541123_37.jpg,p,1599689812.38839,nl,,Netherlands,a,€11,11.0,VINYL PRE ORDER,,//molekul.bandcamp.com/album/lets-dance-ep-mlkl021,11.0,,Incident Prism,EUR,Let's Dance EP [MLKL021],12.98,21541123.0,,,
1599689814.24929&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689814.24929,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689816.09009&//michaelnau.bandcamp.com/album/so-on-so-on,https://f4.bcbits.com/img/a2114508800_7.jpg,a,1599689816.09009,us,,United States,a,$12,9.98999977111816,So On So On,2114508800.0,//michaelnau.bandcamp.com/album/so-on-so-on,12.0,,Michael Nau,USD,,12.0,,$2.01,,
1599689816.53886&//fatherdaughterrecords.bandcamp.com/album/saving-for-a-custom-van,https://f4.bcbits.com/img/a3577457485_7.jpg,a,1599689816.5388598,us,,United States,a,$10,10.0,Saving for a Custom Van,3577457485.0,//fatherdaughterrecords.bandcamp.com/album/saving-for-a-custom-van,10.0,,Various Artists,USD,,10.0,,,,
1599689821.67136&//aesoprock.bandcamp.com/album/spirit-world-field-guide,https://f4.bcbits.com/img/a4186608441_7.jpg,a,1599689821.67136,us,,United States,a,$10,10.0,Spirit World Field Guide,4186608441.0,//aesoprock.bandcamp.com/album/spirit-world-field-guide,10.0,,Aesop Rock,USD,,10.0,,,,
1599689822.05605&//feelingsldn.bandcamp.com/track/casualty,https://f4.bcbits.com/img/a2868951306_7.jpg,t,1599689822.05605,gb,,United Kingdom,t,£1.50,1.5,Casualty,2868951306.0,//feelingsldn.bandcamp.com/track/casualty,1.5,,1-800 GIRLS,GBP,Something To Hold EP,1.95,,,,
1599689822.46157&//chunklet.bandcamp.com/track/rock-n-roll-dreamsll-come-through,https://f4.bcbits.com/img/a0136192134_7.jpg,t,1599689822.46157,us,,United States,t,$1,0.0,Rock N Roll Dreams'll Come Through,136192134.0,//chunklet.bandcamp.com/track/rock-n-roll-dreamsll-come-through,1.0,,Ted Leo & Pharmacists,USD,"Chunklet 20 Bonus 7""",1.0,,,,
1599689822.60633&//feelingsldn.bandcamp.com/album/along-the-river-ep,https://f4.bcbits.com/img/a2123419150_7.jpg,a,1599689822.6063302,gb,,United Kingdom,a,£5,5.0,Along The River EP,2123419150.0,//feelingsldn.bandcamp.com/album/along-the-river-ep,5.0,,Baby Rollén & Gallegos,GBP,,6.5,,,,
1599689823.21797&//keithfullertonwhitman.bandcamp.com/album/late-monoliths-2011-2013,https://f4.bcbits.com/img/a1375574384_7.jpg,a,1599689823.21797,us,,United States,a,$15,15.0,"Late Monoliths, 2011-2013",1375574384.0,//keithfullertonwhitman.bandcamp.com/album/late-monoliths-2011-2013,15.0,,Keith Fullerton Whitman,USD,,15.0,,,,
1599689823.61087&https://shallnotfade.co.uk/album/blocked-ep,https://f4.bcbits.com/img/0021562564_37.jpg,p,1599689823.61087,gb,,United Kingdom,a,£10,9.98999977111816,"12"" Vinyl - TIN009",,https://shallnotfade.co.uk/album/blocked-ep,10.0,,Soul Mass Transit System & Killa P,GBP,Blocked EP,12.99,21562564.0,,,
1599689824.7974&//deepmedimusik.bandcamp.com/album/elephant-dub-heavy-as-stone,https://f4.bcbits.com/img/a0459159454_7.jpg,a,1599689824.7974,de,,Germany,a,£2,2.0,Elephant Dub / Heavy as Stone,459159454.0,//deepmedimusik.bandcamp.com/album/elephant-dub-heavy-as-stone,2.0,,Mark Pritchard,GBP,,2.6,,,,
1599689827.32772&//slingerland.bandcamp.com/album/pail-fire,https://f4.bcbits.com/img/a3715106823_7.jpg,a,1599689827.32772,us,,United States,a,$1 CAD,0.0,Pail Fire,3715106823.0,//slingerland.bandcamp.com/album/pail-fire,1.0,,Slingerland,CAD,,0.76,,,,
1599689831.94565&//plushorganics.bandcamp.com/album/material-hangover,https://f4.bcbits.com/img/a3205387959_7.jpg,a,1599689831.94565,gb,,United Kingdom,a,$4,4.0,Material Hangover,3205387959.0,//plushorganics.bandcamp.com/album/material-hangover,4.0,,Gloga,USD,,4.0,,,,
1599689832.78511&//exoticfever.bandcamp.com/album/dont-know-when-ill-be-back-again-a-compilation-benefiting-american-veterans-of-the-vietnam-war,https://f4.bcbits.com/img/a0743208095_7.jpg,a,1599689832.78511,us,,United States,a,$7,7.0,Don't Know When I'll Be Back Again: A Compilation Benefiting American Veterans of the Vietnam War,743208095.0,//exoticfever.bandcamp.com/album/dont-know-when-ill-be-back-again-a-compilation-benefiting-american-veterans-of-the-vietnam-war,7.0,,Various Artists,USD,,7.0,,,,
1599689834.86397&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689834.8639698,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689836.85831&https://dangerfive.com/track/hey-ted-leo,https://f4.bcbits.com/img/a3908528631_7.jpg,t,1599689836.85831,us,,United States,t,$1,1.0,Hey! Ted Leo,3908528631.0,https://dangerfive.com/track/hey-ted-leo,1.0,,Colin Clary,USD,Rock N' Roll Haikus - Live at Squrrrl's,1.0,,,,
1599689840.2832&//fusq.bandcamp.com/track/yeah,https://f4.bcbits.com/img/a2567421461_7.jpg,t,1599689840.2832,gb,,United Kingdom,t,$1.50,1.0,Yeah!,2567421461.0,//fusq.bandcamp.com/track/yeah,1.5,,fusq,USD,,1.5,,,,
1599689840.84572&//fusq.bandcamp.com/track/like-you,https://f4.bcbits.com/img/a4246352865_7.jpg,t,1599689840.8457198,gb,,United Kingdom,t,$1,1.0,Like You!,4246352865.0,//fusq.bandcamp.com/track/like-you,1.0,,fusq,USD,,1.0,,,,
1599689843.23372&//tvgirl.bandcamp.com/album/french-exit,https://f4.bcbits.com/img/0021557934_37.jpg,p,1599689843.2337198,us,,United States,a,$20,20.0,French Exit Repress,,//tvgirl.bandcamp.com/album/french-exit,20.0,,TV Girl,USD,French Exit,20.0,21557934.0,,,
1599689843.42724&//shed030.bandcamp.com/album/shedding-the-past,https://f4.bcbits.com/img/a3204321423_7.jpg,a,1599689843.42724,us,,United States,a,€10,10.0,Shedding The Past,3204321423.0,//shed030.bandcamp.com/album/shedding-the-past,10.0,,Shed,EUR,,11.8,,,,
1599689843.92444&//andrewlowden.bandcamp.com/album/2014-04-12-bluefields-cafe-oneonta-ny,https://f4.bcbits.com/img/a0132278795_7.jpg,a,1599689843.92444,us,,United States,a,$1,0.0,"2014-04-12: Bluefields Cafe (Oneonta, NY)",132278795.0,//andrewlowden.bandcamp.com/album/2014-04-12-bluefields-cafe-oneonta-ny,1.0,,Andrew Lowden,USD,,1.0,,,,
1599689844.56419&//fkymusic.bandcamp.com/album/offroad-02,https://f4.bcbits.com/img/a2002087560_7.jpg,a,1599689844.56419,fr,,France,a,€3,3.0,Offroad 02,2002087560.0,//fkymusic.bandcamp.com/album/offroad-02,3.0,,Fky,EUR,,3.54,,,,
1599689846.3206&//thomasknak.bandcamp.com/album/opto-files-opiate-parts,https://f4.bcbits.com/img/a1120795254_7.jpg,a,1599689846.3206,de,,Germany,a,€2.50,2.5,Opto Files (Opiate parts).,1120795254.0,//thomasknak.bandcamp.com/album/opto-files-opiate-parts,2.5,,Opto = Opiate + Alva Noto,EUR,,2.95,,,,
1599689847.28964&//mmdiscos.bandcamp.com/track/tropic-quarentino,https://f4.bcbits.com/img/a2050387604_7.jpg,t,1599689847.28964,es,,Spain,t,€1.50,1.5,Tropic Quarentino,2050387604.0,//mmdiscos.bandcamp.com/track/tropic-quarentino,1.5,,Rompante,EUR,"Palm Trees, Tequila and other Lockdown stories",1.77,,,,
1599689847.68777&//e-v-o-l.bandcamp.com/album/diag909,https://f4.bcbits.com/img/a0129394437_7.jpg,a,1599689847.68777,us,,United States,a,£1,0.0,[DIAG909],129394437.0,//e-v-o-l.bandcamp.com/album/diag909,1.0,,EVOL,GBP,,1.3,,,,
1599689848.10034&//rosaanschuetz.bandcamp.com/track/rigid,https://f4.bcbits.com/img/a3045107512_7.jpg,t,1599689848.10034,it,,Italy,t,2 CHF,1.0,Rigid,3045107512.0,//rosaanschuetz.bandcamp.com/track/rigid,2.0,,Rosa Anschütz,CHF,Rigid,2.19,,,,
1599689848.85928&//rosaanschuetz.bandcamp.com/track/opacity-2,https://f4.bcbits.com/img/a4076741541_7.jpg,t,1599689848.85928,it,,Italy,t,2 CHF,1.0,Opacity,4076741541.0,//rosaanschuetz.bandcamp.com/track/opacity-2,2.0,,Rosa Anschütz,CHF,,2.19,,,,
1599689850.01731&//cookinsoul.bandcamp.com/track/pick-up,https://f4.bcbits.com/img/a3638519818_7.jpg,t,1599689850.01731,us,,United States,t,€1.50,1.5,PICK UP,3638519818.0,//cookinsoul.bandcamp.com/track/pick-up,1.5,,Cookin Soul,EUR,,1.77,,,,
1599689857.39886&//nbdknw.bandcamp.com/album/re-flex-ion,https://f4.bcbits.com/img/0017677581_37.jpg,p,1599689857.39886,fr,,France,a,$13,13.0,re:FLEX*ion (Deluxe),,//nbdknw.bandcamp.com/album/re-flex-ion,13.0,,NET GALA,USD,re:FLEX*ion,13.0,17677581.0,,,
1599689861.66789&https://music.dandywarhols.com/album/warhol-wednesday-endless-live-album,https://f4.bcbits.com/img/a2385632826_7.jpg,a,1599689861.66789,us,,United States,a,$10,10.0,Warhol Wednesday: Endless Live Album,2385632826.0,https://music.dandywarhols.com/album/warhol-wednesday-endless-live-album,10.0,,The Dandy Warhols,USD,,10.0,,,,
1599689862.8073&//mossferatu.bandcamp.com/album/nature-family,https://f4.bcbits.com/img/a2983602461_7.jpg,a,1599689862.8073,us,,United States,a,$7,7.0,Nature Family,2983602461.0,//mossferatu.bandcamp.com/album/nature-family,7.0,,Mossferatu,USD,,7.0,,,,
1599689863.20532&//radiantlove.bandcamp.com/album/bliss-inc-hacking-the-planet,https://f4.bcbits.com/img/a2259903145_7.jpg,a,1599689863.20532,us,,United States,a,€6,6.0,Bliss Inc. - Hacking The Planet,2259903145.0,//radiantlove.bandcamp.com/album/bliss-inc-hacking-the-planet,6.0,,Bliss Inc.,EUR,,7.08,,,,
1599689863.72885&//belltowers.bandcamp.com/track/another-lonely-night-in-berlin,https://f4.bcbits.com/img/a4079844739_7.jpg,t,1599689863.72885,nl,,Netherlands,t,€1,1.0,Another Lonely Night In Berlin,4079844739.0,//belltowers.bandcamp.com/track/another-lonely-night-in-berlin,1.0,,Bell Towers,EUR,,1.18,,,,
1599689867.88508&//jake-walker.bandcamp.com/track/thinkin-jakes-2002-groove-version,https://f4.bcbits.com/img/a2101311124_7.jpg,t,1599689867.88508,ie,,Ireland,t,£1,0.0,Thinkin (Jake's 2002 Groove Version),2101311124.0,//jake-walker.bandcamp.com/track/thinkin-jakes-2002-groove-version,1.0,,Jake Walker,GBP,,1.3,,,,
1599689869.29148&//dlvmusic.bandcamp.com/track/rave-instructor-original-mix,https://f4.bcbits.com/img/a3600352200_7.jpg,t,1599689869.29148,fr,,France,t,€2,2.0,Rave Instructor (Original Mix),3600352200.0,//dlvmusic.bandcamp.com/track/rave-instructor-original-mix,2.0,,DLV,EUR,Rave Instructor EP,2.36,,,,
1599689872.93396&//cmpbld.bandcamp.com/merch/camp-blood-logo-t-shirt,https://f4.bcbits.com/img/0021553168_37.jpg,p,1599689872.93396,us,,United States,p,$15,15.0,CAMP BLOOD Logo T-Shirt,,//cmpbld.bandcamp.com/merch/camp-blood-logo-t-shirt,15.0,,Camp Blood,USD,,15.0,21553168.0,,,
1599689874.79119&//spindarecords.bandcamp.com/album/la-tumba,https://f4.bcbits.com/img/a0821599843_7.jpg,a,1599689874.79119,es,,Spain,a,€5,5.0,La Tumba,821599843.0,//spindarecords.bandcamp.com/album/la-tumba,5.0,,De La Cuna A La Tumba,EUR,,5.9,,,,
1599689875.37703&//modern-technology.bandcamp.com/album/service-provider-2,https://f4.bcbits.com/img/a3582137363_7.jpg,a,1599689875.37703,ie,,Ireland,a,£5,5.0,Service Provider,3582137363.0,//modern-technology.bandcamp.com/album/service-provider-2,5.0,,Modern Technology,GBP,,6.5,,,,
1599689875.94834&https://music.midwestcollective.us/album/odyssey,https://f4.bcbits.com/img/a3321951232_7.jpg,a,1599689875.94834,us,,United States,a,$5,2.0,Odyssey,3321951232.0,https://music.midwestcollective.us/album/odyssey,5.0,,HOME,USD,,5.0,,$3,,
1599689878.57347&//noaloharecords.bandcamp.com/album/we-are-never-alone-songs-of-vic-chesnutt,https://f4.bcbits.com/img/0021078900_37.jpg,p,1599689878.57347,gb,,United Kingdom,a,€15,15.0,"We Are Never Alone. Songs of Vic Chesnutt. Limited edition 12"" Black Vinyl",,//noaloharecords.bandcamp.com/album/we-are-never-alone-songs-of-vic-chesnutt,15.0,,No Aloha Records,EUR,We Are Never Alone. Songs of Vic Chesnutt,17.71,21078900.0,,,
1599689879.71461&//gloga.bandcamp.com/album/erotic-salts,https://f4.bcbits.com/img/a2021224893_7.jpg,a,1599689879.71461,gb,,United Kingdom,a,$1,1.0,Erotic Salts,2021224893.0,//gloga.bandcamp.com/album/erotic-salts,1.0,,Gloga,USD,,1.0,,,,
1599689884.78276&//lightningdust.bandcamp.com/album/material-life,https://f4.bcbits.com/img/a1285972181_7.jpg,a,1599689884.78276,us,,United States,a,$2,2.0,Material Life,1285972181.0,//lightningdust.bandcamp.com/album/material-life,2.0,,Lightning Dust,USD,,2.0,,,,
1599689885.2225&//chuwanaga.bandcamp.com/track/try-it-out,https://f4.bcbits.com/img/a4241200089_7.jpg,t,1599689885.2225,fr,,France,t,€1.50,1.5,Try It Out,4241200089.0,//chuwanaga.bandcamp.com/track/try-it-out,1.5,,World Series,EUR,Try It Out / Head Over Heels,1.77,,,,
1599689886.49987&//konx-om-pax.bandcamp.com/track/rez-skee-mask-remix,https://f4.bcbits.com/img/a2696498236_7.jpg,t,1599689886.4998698,ch,,Switzerland,t,£1,1.0,Rez (Skee Mask Remix),2696498236.0,//konx-om-pax.bandcamp.com/track/rez-skee-mask-remix,1.0,,Konx-om-Pax,GBP,Return To Cascada,1.3,,,,
1599689886.65561&//julianlynch.bandcamp.com/album/terra,//s4.bcbits.com/img/blank.gif,p,1599689886.6556098,us,,United States,a,$12,12.0,Terra,,//julianlynch.bandcamp.com/album/terra,12.0,,Julian Lynch,USD,Terra,12.0,,,,
1599689887.45122&//mattmays.bandcamp.com/album/dog-city,https://f4.bcbits.com/img/0021386219_37.jpg,p,1599689887.45122,us,,United States,a,$35 CAD,20.0,Dog City (vinyl pre-order),,//mattmays.bandcamp.com/album/dog-city,35.0,,Matt Mays,CAD,Dog City,26.6,21386219.0,$15,,
1599689888.90457&//jmmstr.bandcamp.com/track/in-the-stone-jam-masters-remix-rework,https://f4.bcbits.com/img/a0928686130_7.jpg,t,1599689888.90457,jp,,Japan,t,€2,2.0,In The Stone (Jam Master's remix rework),928686130.0,//jmmstr.bandcamp.com/track/in-the-stone-jam-masters-remix-rework,2.0,,Jam Master,EUR,,2.36,,,,
1599689890.11265&//middlemanrecords.bandcamp.com/album/piri-reis-coma-regalia-split-10,https://f4.bcbits.com/img/0021195890_37.jpg,p,1599689890.11265,us,,United States,a,$10,10.0,"limited edition 10""",,//middlemanrecords.bandcamp.com/album/piri-reis-coma-regalia-split-10,10.0,,Middle-Man Records,USD,"Piri Reis/Coma Regalia split 10""",10.0,21195890.0,,,
1599689890.20364&//middlemanrecords.bandcamp.com/album/death-of-spring,https://f4.bcbits.com/img/0017712007_37.jpg,p,1599689890.20364,us,,United States,a,$14,14.0,death of spring vinyl,,//middlemanrecords.bandcamp.com/album/death-of-spring,14.0,,Middle-Man Records,USD,Death of Spring,14.0,17712007.0,,,
1599689890.69432&//middlemanrecords.bandcamp.com/album/treading-water,https://f4.bcbits.com/img/0015989486_37.jpg,p,1599689890.69432,us,,United States,a,$15,15.0,blue vinyl,,//middlemanrecords.bandcamp.com/album/treading-water,15.0,,Lifes,USD,Treading Water,15.0,15989486.0,,,
1599689890.95069&//middlemanrecords.bandcamp.com/album/s-t-6,https://f4.bcbits.com/img/0013368734_37.jpg,p,1599689890.95069,us,,United States,a,$13,13.0,"Euth LP 12"" edition",,//middlemanrecords.bandcamp.com/album/s-t-6,13.0,,Euth,USD,s/t,13.0,13368734.0,,,
1599689892.18033&//breathing-rainbow.bandcamp.com/track/toxic-ocean-nuclear-sea,https://f4.bcbits.com/img/a2735402619_7.jpg,t,1599689892.18033,us,,United States,t,$1,1.0,Toxic Ocean // Nuclear Sea,2735402619.0,//breathing-rainbow.bandcamp.com/track/toxic-ocean-nuclear-sea,1.0,,Breathing Rainbow,USD,,1.0,,,,
1599689896.56437&//detritirecords.bandcamp.com/album/the-populists-aka-yan-wagner-belgian-trip,https://f4.bcbits.com/img/a1012855547_7.jpg,a,1599689896.56437,fr,,France,a,€3,3.0,The Populists AKA Yan Wagner - Belgian Trip,1012855547.0,//detritirecords.bandcamp.com/album/the-populists-aka-yan-wagner-belgian-trip,3.0,,Detriti Records,EUR,,3.54,,,,
1599689899.18539&//kutiman.bandcamp.com/album/kutiman-feat-melike-ahin-elimi-tut-ep,https://f4.bcbits.com/img/0021549854_37.jpg,p,1599689899.18539,au,,Australia,a,$7,7.0,"Kutiman feat. Melike Şahin - Elimi Tut (45rpm 7"" vinyl)",,//kutiman.bandcamp.com/album/kutiman-feat-melike-ahin-elimi-tut-ep,7.0,,Kutiman,USD,Kutiman feat. Melike Şahin - Elimi Tut EP,7.0,21549854.0,,,
1599689899.56771&//evitceles.bandcamp.com/album/--2,https://f4.bcbits.com/img/0021436442_37.jpg,p,1599689899.56771,us,,United States,a,€7,6.5,Limited Edition RTM Cassette,,//evitceles.bandcamp.com/album/--2,7.0,,EVITCELES,EUR,Нелюбов,8.26,21436442.0,,,
1599689902.16689&//clubglow.bandcamp.com/track/cheatin,https://f4.bcbits.com/img/a1148646464_7.jpg,t,1599689902.16689,nl,,Netherlands,t,£1,1.0,Cheatin,1148646464.0,//clubglow.bandcamp.com/track/cheatin,1.0,,Mani Festo,GBP,All Night,1.3,,,,
1599689904.59357&//anaroxanne.bandcamp.com/album/because-of-a-flower-2,https://f4.bcbits.com/img/0021460278_37.jpg,p,1599689904.59357,au,,Australia,a,$14,14.0,LP,,//anaroxanne.bandcamp.com/album/because-of-a-flower-2,14.0,,Ana Roxanne,USD,Because of a Flower,14.0,21460278.0,,,
1599689908.03276&//joanshelley.bandcamp.com/album/live-at-the-bomhard,https://f4.bcbits.com/img/a2634413665_7.jpg,a,1599689908.03276,us,,United States,a,$10,10.0,Live at The Bomhard,2634413665.0,//joanshelley.bandcamp.com/album/live-at-the-bomhard,10.0,,Joan Shelley,USD,,10.0,,,,
1599689909.22396&//annereburn.bandcamp.com/track/you-keep-me-hangin-on-the-supremes-cover,https://f4.bcbits.com/img/a1169243554_7.jpg,t,1599689909.22396,fr,,France,t,$1.50,0.9900000095367428,You Keep Me Hangin' On - The Supremes (Cover),1169243554.0,//annereburn.bandcamp.com/track/you-keep-me-hangin-on-the-supremes-cover,1.5,,Anne Reburn,USD,,1.5,,,,
1599689909.64927&//annereburn.bandcamp.com/track/me-too-meghan-trainor-cover,https://f4.bcbits.com/img/a3794278637_7.jpg,t,1599689909.6492698,fr,,France,t,$1.50,0.9900000095367428,Me Too - Meghan Trainor (Cover),3794278637.0,//annereburn.bandcamp.com/track/me-too-meghan-trainor-cover,1.5,,Anne Reburn,USD,,1.5,,,,
1599689909.82596&//annereburn.bandcamp.com/track/addicted-to-love-cover,https://f4.bcbits.com/img/a4091864972_7.jpg,t,1599689909.82596,fr,,France,t,$1.50,0.9900000095367428,Addicted to Love (Cover),4091864972.0,//annereburn.bandcamp.com/track/addicted-to-love-cover,1.5,,Anne Reburn,USD,,1.5,,,,
1599689918.65132&//busdriver-thumbs.bandcamp.com/album/unreleased-hits-single,https://f4.bcbits.com/img/a2292851656_7.jpg,a,1599689918.65132,se,,Sweden,a,$1,0.0,Unreleased Hits - single,2292851656.0,//busdriver-thumbs.bandcamp.com/album/unreleased-hits-single,1.0,,BUSDRIVER,USD,,1.0,,,,
1599689924.61137&//bingsatellites.bandcamp.com/track/waterfall,https://f4.bcbits.com/img/a1554451614_7.jpg,t,1599689924.6113698,gb,,United Kingdom,t,£1,0.0,Waterfall,1554451614.0,//bingsatellites.bandcamp.com/track/waterfall,1.0,,Bing Satellites,GBP,The continuing adventures of Peter Jelp,1.3,,,,
1599689925.24432&//bodytheory.bandcamp.com/track/b1-a-man-of-god,https://f4.bcbits.com/img/a3841687720_7.jpg,t,1599689925.24432,fr,,France,t,€1.50,1.5,B1 - A Man Of God,3841687720.0,//bodytheory.bandcamp.com/track/b1-a-man-of-god,1.5,,UVB,EUR,Your Path To Us,1.77,,,,
1599689928.14261&//youvechangedrecords.bandcamp.com/track/it-is-what-it-is-radio-edit,https://f4.bcbits.com/img/a0296471393_7.jpg,t,1599689928.14261,ca,,Canada,t,$1 CAD,1.0,It Is What It Is (Radio Edit),296471393.0,//youvechangedrecords.bandcamp.com/track/it-is-what-it-is-radio-edit,1.0,,Fiver,CAD,You Wanted Country? Vol. 1,0.76,,,,
1599689928.17287&//toomanyzooz.bandcamp.com/track/make-room,https://f4.bcbits.com/img/a1699186468_7.jpg,t,1599689928.17287,us,,United States,t,$1,1.0,Make Room,1699186468.0,//toomanyzooz.bandcamp.com/track/make-room,1.0,,Too Many Zooz,USD,,1.0,,,,
1599689931.28348&//jacidorex.bandcamp.com/track/trave,https://f4.bcbits.com/img/a2521040125_7.jpg,t,1599689931.2834802,de,,Germany,t,€1.50,1.5,Trave,2521040125.0,//jacidorex.bandcamp.com/track/trave,1.5,,Jacidorex,EUR,,1.77,,,,
1599689932.9866&//plushorganics.bandcamp.com/album/rain-for-love,https://f4.bcbits.com/img/a1424796103_7.jpg,a,1599689932.9866,gb,,United Kingdom,a,$1,0.0,Rain For Love,1424796103.0,//plushorganics.bandcamp.com/album/rain-for-love,1.0,,Gloga,USD,,1.0,,,,
1599689935.05839&//astralwaves.bandcamp.com/album/la-danse-de-la-lune,https://f4.bcbits.com/img/a1985193350_7.jpg,a,1599689935.05839,us,,United States,a,$1,0.0,La Danse de la Lune,1985193350.0,//astralwaves.bandcamp.com/album/la-danse-de-la-lune,1.0,,ASTRAL WAVES,USD,,1.0,,,,
1599689935.53013&//auroraxmusic.bandcamp.com/track/tribe-earth-2,https://f4.bcbits.com/img/a1438374309_7.jpg,t,1599689935.53013,us,,United States,t,$1.50,1.5,Tribe Earth,1438374309.0,//auroraxmusic.bandcamp.com/track/tribe-earth-2,1.5,,AuroraX,USD,Ploration {Beta} [24​/​48khz],1.5,,,,
